DEPARTAMENTO,calendar_start_date,calendar_end_date,Year,dengue_total,Temperature,Rain
BILWI,2014-05-25,2014-05-31,2014,2,26.95714285714286,27.8
BOACO,2014-05-25,2014-05-31,2014,23,25.97142857142857,36.7
CARAZO,2014-05-25,2014-05-31,2014,2,25.514285714285716,6.4
CHINANDEGA,2014-05-25,2014-05-31,2014,7,28.514285714285712,37.5
CHONTALES,2014-05-25,2014-05-31,2014,41,27.3,16.3
ESTELI,2014-05-25,2014-05-31,2014,14,24.9,25
GRANADA,2014-05-25,2014-05-31,2014,4,27.65714285714286,12.200000000000001
JINOTEGA,2014-05-25,2014-05-31,2014,12,22.757142857142856,19.1
LEON,2014-05-25,2014-05-31,2014,10,28.128571428571426,41.7
MADRIZ,2014-05-25,2014-05-31,2014,17,24.785714285714285,28.5
MANAGUA,2014-05-25,2014-05-31,2014,96,29.04285714285714,9.799999999999999
MASAYA,2014-05-25,2014-05-31,2014,11,27.014285714285712,12.200000000000001
MATAGALPA,2014-05-25,2014-05-31,2014,40,24.65714285714286,19.1
NUEVA SEGOVIA,2014-05-25,2014-05-31,2014,25,25.271428571428572,27.6
REGION AUTONOMA DEL ATLANTICO SUR,2014-05-25,2014-05-31,2014,26,25.842857142857145,60.2
RIO SAN JUAN,2014-05-25,2014-05-31,2014,2,26.5,29.6
RIVAS,2014-05-25,2014-05-31,2014,11,27.314285714285713,22.6
ZELAYA CENTRAL,2014-05-25,2014-05-31,2014,8,25.1,40.6
BILWI,2014-06-01,2014-06-07,2014,5,27.042857142857144,15
BOACO,2014-06-01,2014-06-07,2014,41,25.742857142857144,43.2
CARAZO,2014-06-01,2014-06-07,2014,2,25.02857142857143,25.299999999999997
CHINANDEGA,2014-06-01,2014-06-07,2014,13,27.7,123.89999999999999
CHONTALES,2014-06-01,2014-06-07,2014,50,27.442857142857143,13.1
ESTELI,2014-06-01,2014-06-07,2014,5,24.17142857142857,31.8
GRANADA,2014-06-01,2014-06-07,2014,0,27.4,31.8
JINOTEGA,2014-06-01,2014-06-07,2014,21,22.585714285714285,21.6
LEON,2014-06-01,2014-06-07,2014,14,27.54285714285714,80.3
MADRIZ,2014-06-01,2014-06-07,2014,33,24.242857142857144,53.1
MANAGUA,2014-06-01,2014-06-07,2014,146,28.17142857142857,19.4
MASAYA,2014-06-01,2014-06-07,2014,10,26.642857142857142,31.8
MATAGALPA,2014-06-01,2014-06-07,2014,35,24.457142857142856,21.6
NUEVA SEGOVIA,2014-06-01,2014-06-07,2014,24,24.8,40.3
REGION AUTONOMA DEL ATLANTICO SUR,2014-06-01,2014-06-07,2014,33,26.54285714285714,29.2
RIO SAN JUAN,2014-06-01,2014-06-07,2014,1,26.385714285714286,45.5
RIVAS,2014-06-01,2014-06-07,2014,15,27.17142857142857,43.7
ZELAYA CENTRAL,2014-06-01,2014-06-07,2014,13,25.82857142857143,18.7
BILWI,2014-06-08,2014-06-14,2014,3,26.87142857142857,60.4
BOACO,2014-06-08,2014-06-14,2014,58,25.585714285714285,23.799999999999997
CARAZO,2014-06-08,2014-06-14,2014,0,25.428571428571427,18.1
CHINANDEGA,2014-06-08,2014-06-14,2014,19,28.271428571428572,52.3
CHONTALES,2014-06-08,2014-06-14,2014,77,27.17142857142857,15.9
ESTELI,2014-06-08,2014-06-14,2014,8,24.728571428571428,23.8
GRANADA,2014-06-08,2014-06-14,2014,8,27.65714285714286,24.4
JINOTEGA,2014-06-08,2014-06-14,2014,16,22.485714285714284,21.5
LEON,2014-06-08,2014-06-14,2014,29,28.242857142857144,56.4
MADRIZ,2014-06-08,2014-06-14,2014,34,24.47142857142857,22
MANAGUA,2014-06-08,2014-06-14,2014,151,28.757142857142856,19.8
MASAYA,2014-06-08,2014-06-14,2014,15,26.957142857142856,24.4
MATAGALPA,2014-06-08,2014-06-14,2014,28,24.385714285714286,21.5
NUEVA SEGOVIA,2014-06-08,2014-06-14,2014,51,25,27.8
REGION AUTONOMA DEL ATLANTICO SUR,2014-06-08,2014-06-14,2014,32,25.885714285714286,85.7
RIO SAN JUAN,2014-06-08,2014-06-14,2014,6,26.4,34.2
RIVAS,2014-06-08,2014-06-14,2014,16,27.285714285714285,25.9
ZELAYA CENTRAL,2014-06-08,2014-06-14,2014,5,25.2,64.4
BILWI,2014-06-15,2014-06-21,2014,1,25.985714285714288,117
BOACO,2014-06-15,2014-06-21,2014,61,24.34285714285714,39.2
CARAZO,2014-06-15,2014-06-21,2014,2,24.65714285714286,23.7
CHINANDEGA,2014-06-15,2014-06-21,2014,16,28.34285714285714,60.800000000000004
CHONTALES,2014-06-15,2014-06-21,2014,69,25.928571428571427,27.8
ESTELI,2014-06-15,2014-06-21,2014,24,23.34285714285714,59.199999999999996
GRANADA,2014-06-15,2014-06-21,2014,14,26.885714285714286,41.2
JINOTEGA,2014-06-15,2014-06-21,2014,23,21.17142857142857,61.9
LEON,2014-06-15,2014-06-21,2014,26,28.057142857142857,26.1
MADRIZ,2014-06-15,2014-06-21,2014,26,22.52857142857143,86.2
MANAGUA,2014-06-15,2014-06-21,2014,129,27.685714285714287,12.4
MASAYA,2014-06-15,2014-06-21,2014,22,26.02857142857143,41.2
MATAGALPA,2014-06-15,2014-06-21,2014,19,23.12857142857143,61.9
NUEVA SEGOVIA,2014-06-15,2014-06-21,2014,72,23,46.3
REGION AUTONOMA DEL ATLANTICO SUR,2014-06-15,2014-06-21,2014,72,25.085714285714285,197.2
RIO SAN JUAN,2014-06-15,2014-06-21,2014,2,25.571428571428573,72.8
RIVAS,2014-06-15,2014-06-21,2014,26,26.714285714285715,32.6
ZELAYA CENTRAL,2014-06-15,2014-06-21,2014,9,24.2,122.9
BILWI,2014-06-22,2014-06-28,2014,2,26.542857142857144,40.7
BOACO,2014-06-22,2014-06-28,2014,87,24.442857142857143,34.7
CARAZO,2014-06-22,2014-06-28,2014,3,24.400000000000002,25.9
CHINANDEGA,2014-06-22,2014-06-28,2014,16,28.4,34
CHONTALES,2014-06-22,2014-06-28,2014,74,25.785714285714285,53.9
ESTELI,2014-06-22,2014-06-28,2014,34,23.728571428571428,19.9
GRANADA,2014-06-22,2014-06-28,2014,4,26.585714285714285,46.800000000000004
JINOTEGA,2014-06-22,2014-06-28,2014,33,21.4,19.4
LEON,2014-06-22,2014-06-28,2014,42,27.87142857142857,34.9
MADRIZ,2014-06-22,2014-06-28,2014,44,23.099999999999998,15.200000000000001
MANAGUA,2014-06-22,2014-06-28,2014,202,27.47142857142857,37.3
MASAYA,2014-06-22,2014-06-28,2014,28,25.742857142857144,46.800000000000004
MATAGALPA,2014-06-22,2014-06-28,2014,21,23.32857142857143,19.4
NUEVA SEGOVIA,2014-06-22,2014-06-28,2014,123,23.614285714285714,15.7
REGION AUTONOMA DEL ATLANTICO SUR,2014-06-22,2014-06-28,2014,59,25.557142857142857,74.3
RIO SAN JUAN,2014-06-22,2014-06-28,2014,5,25.485714285714288,69.6
RIVAS,2014-06-22,2014-06-28,2014,5,26.34285714285714,52
ZELAYA CENTRAL,2014-06-22,2014-06-28,2014,14,24.557142857142857,76.9
BILWI,2014-06-29,2014-07-05,2014,7,26.52857142857143,41
BOACO,2014-06-29,2014-07-05,2014,146,24.97142857142857,8.6
CARAZO,2014-06-29,2014-07-05,2014,7,24.942857142857143,12
CHINANDEGA,2014-06-29,2014-07-05,2014,15,29.12857142857143,31.1
CHONTALES,2014-06-29,2014-07-05,2014,107,26.442857142857143,14.4
ESTELI,2014-06-29,2014-07-05,2014,64,23.985714285714284,11.6
GRANADA,2014-06-29,2014-07-05,2014,4,27.214285714285715,10.6
JINOTEGA,2014-06-29,2014-07-05,2014,34,21.685714285714287,9
LEON,2014-06-29,2014-07-05,2014,51,28.67142857142857,27.5
MADRIZ,2014-06-29,2014-07-05,2014,52,23.485714285714284,7.3999999999999995
MANAGUA,2014-06-29,2014-07-05,2014,247,28.17142857142857,9
MASAYA,2014-06-29,2014-07-05,2014,36,26.4,10.6
MATAGALPA,2014-06-29,2014-07-05,2014,50,23.714285714285715,9
NUEVA SEGOVIA,2014-06-29,2014-07-05,2014,102,23.957142857142856,12.1
REGION AUTONOMA DEL ATLANTICO SUR,2014-06-29,2014-07-05,2014,138,25.7,63.2
RIO SAN JUAN,2014-06-29,2014-07-05,2014,5,25.985714285714284,40.2
RIVAS,2014-06-29,2014-07-05,2014,17,26.771428571428572,21.4
ZELAYA CENTRAL,2014-06-29,2014-07-05,2014,36,24.771428571428572,59.6
BILWI,2014-07-06,2014-07-12,2014,3,26.82857142857143,24.6
BOACO,2014-07-06,2014-07-12,2014,112,25.485714285714284,1.5
CARAZO,2014-07-06,2014-07-12,2014,3,25.585714285714285,0.4
CHINANDEGA,2014-07-06,2014-07-12,2014,24,30.214285714285715,0
CHONTALES,2014-07-06,2014-07-12,2014,104,27.114285714285714,2.7
ESTELI,2014-07-06,2014-07-12,2014,53,24.34285714285714,0.4
GRANADA,2014-07-06,2014-07-12,2014,23,27.814285714285713,1.3
JINOTEGA,2014-07-06,2014-07-12,2014,27,21.914285714285715,2.2
LEON,2014-07-06,2014-07-12,2014,37,29.65714285714286,0
MADRIZ,2014-07-06,2014-07-12,2014,51,23.928571428571427,1
MANAGUA,2014-07-06,2014-07-12,2014,254,28.97142857142857,1
MASAYA,2014-07-06,2014-07-12,2014,35,27.085714285714285,1.3
MATAGALPA,2014-07-06,2014-07-12,2014,57,24.02857142857143,2.2
NUEVA SEGOVIA,2014-07-06,2014-07-12,2014,105,24.585714285714285,2.5
REGION AUTONOMA DEL ATLANTICO SUR,2014-07-06,2014-07-12,2014,134,26.285714285714285,47.5
RIO SAN JUAN,2014-07-06,2014-07-12,2014,4,26.071428571428573,39.5
RIVAS,2014-07-06,2014-07-12,2014,5,27.142857142857142,7.5
ZELAYA CENTRAL,2014-07-06,2014-07-12,2014,24,25.457142857142856,37.199999999999996
BILWI,2014-07-13,2014-07-19,2014,5,26.942857142857143,31.4
BOACO,2014-07-13,2014-07-19,2014,125,25.314285714285713,9.9
CARAZO,2014-07-13,2014-07-19,2014,6,25.314285714285713,6.2
CHINANDEGA,2014-07-13,2014-07-19,2014,29,30.142857142857142,10.5
CHONTALES,2014-07-13,2014-07-19,2014,65,26.65714285714286,12.9
ESTELI,2014-07-13,2014-07-19,2014,40,24.814285714285713,7.2
GRANADA,2014-07-13,2014-07-19,2014,17,27.414285714285715,16.5
JINOTEGA,2014-07-13,2014-07-19,2014,37,22.3,5.7
LEON,2014-07-13,2014-07-19,2014,27,29.62857142857143,7.2
MADRIZ,2014-07-13,2014-07-19,2014,37,24.257142857142856,4.2
MANAGUA,2014-07-13,2014-07-19,2014,226,28.82857142857143,3.6
MASAYA,2014-07-13,2014-07-19,2014,34,26.757142857142856,16.5
MATAGALPA,2014-07-13,2014-07-19,2014,43,24.32857142857143,5.7
NUEVA SEGOVIA,2014-07-13,2014-07-19,2014,132,24.757142857142856,17.6
REGION AUTONOMA DEL ATLANTICO SUR,2014-07-13,2014-07-19,2014,126,25.8,73.5
RIO SAN JUAN,2014-07-13,2014-07-19,2014,3,25.914285714285715,54.8
RIVAS,2014-07-13,2014-07-19,2014,9,26.8,17.2
ZELAYA CENTRAL,2014-07-13,2014-07-19,2014,34,24.9,53.8
BILWI,2014-07-20,2014-07-26,2014,8,26.8,33.2
BOACO,2014-07-20,2014-07-26,2014,137,25.457142857142856,6.7
CARAZO,2014-07-20,2014-07-26,2014,3,25.6,3.8
CHINANDEGA,2014-07-20,2014-07-26,2014,17,31.02857142857143,3.9
CHONTALES,2014-07-20,2014-07-26,2014,74,26.714285714285715,9.9
ESTELI,2014-07-20,2014-07-26,2014,34,24.9,3.9
GRANADA,2014-07-20,2014-07-26,2014,57,27.67142857142857,9.9
JINOTEGA,2014-07-20,2014-07-26,2014,49,22.3,5.6
LEON,2014-07-20,2014-07-26,2014,32,30.457142857142856,3.4
MADRIZ,2014-07-20,2014-07-26,2014,39,24.271428571428572,4.4
MANAGUA,2014-07-20,2014-07-26,2014,101,29.142857142857142,1.8
MASAYA,2014-07-20,2014-07-26,2014,30,27.02857142857143,9.9
MATAGALPA,2014-07-20,2014-07-26,2014,41,24.414285714285715,5.6
NUEVA SEGOVIA,2014-07-20,2014-07-26,2014,96,24.742857142857144,9.700000000000001
REGION AUTONOMA DEL ATLANTICO SUR,2014-07-20,2014-07-26,2014,99,25.785714285714285,56.2
RIO SAN JUAN,2014-07-20,2014-07-26,2014,3,25.67142857142857,49.5
RIVAS,2014-07-20,2014-07-26,2014,12,26.742857142857144,21.099999999999998
ZELAYA CENTRAL,2014-07-20,2014-07-26,2014,29,24.857142857142858,48.1
BILWI,2014-07-27,2014-08-02,2014,10,26.82857142857143,32
BOACO,2014-07-27,2014-08-02,2014,164,25.714285714285715,7.3
CARAZO,2014-07-27,2014-08-02,2014,9,25.685714285714287,2
CHINANDEGA,2014-07-27,2014-08-02,2014,16,30.3,7.300000000000001
CHONTALES,2014-07-27,2014-08-02,2014,83,27.085714285714285,6
ESTELI,2014-07-27,2014-08-02,2014,40,25.17142857142857,6.5
GRANADA,2014-07-27,2014-08-02,2014,26,27.757142857142856,4.8
JINOTEGA,2014-07-27,2014-08-02,2014,51,22.514285714285716,9.4
LEON,2014-07-27,2014-08-02,2014,34,29.871428571428574,8.2
MADRIZ,2014-07-27,2014-08-02,2014,40,24.52857142857143,7.7
MANAGUA,2014-07-27,2014-08-02,2014,64,29.242857142857144,5.6
MASAYA,2014-07-27,2014-08-02,2014,39,27.12857142857143,4.8
MATAGALPA,2014-07-27,2014-08-02,2014,85,24.614285714285714,9.4
NUEVA SEGOVIA,2014-07-27,2014-08-02,2014,94,24.928571428571427,11.5
REGION AUTONOMA DEL ATLANTICO SUR,2014-07-27,2014-08-02,2014,108,26.12857142857143,43.4
RIO SAN JUAN,2014-07-27,2014-08-02,2014,3,25.885714285714286,35.3
RIVAS,2014-07-27,2014-08-02,2014,14,26.914285714285715,13.4
ZELAYA CENTRAL,2014-07-27,2014-08-02,2014,32,25.37142857142857,36
BILWI,2014-08-03,2014-08-09,2014,7,26.442857142857143,56.1
BOACO,2014-08-03,2014-08-09,2014,92,25.442857142857143,33.3
CARAZO,2014-08-03,2014-08-09,2014,9,25.228571428571428,11.9
CHINANDEGA,2014-08-03,2014-08-09,2014,15,28.7,48.9
CHONTALES,2014-08-03,2014-08-09,2014,79,26.857142857142858,14.4
ESTELI,2014-08-03,2014-08-09,2014,39,24.97142857142857,13.3
GRANADA,2014-08-03,2014-08-09,2014,17,27.514285714285712,19.7
JINOTEGA,2014-08-03,2014-08-09,2014,65,22.314285714285713,12.3
LEON,2014-08-03,2014-08-09,2014,27,28.414285714285715,37.6
MADRIZ,2014-08-03,2014-08-09,2014,61,24.857142857142858,7.8999999999999995
MANAGUA,2014-08-03,2014-08-09,2014,93,28.82857142857143,10.4
MASAYA,2014-08-03,2014-08-09,2014,24,26.82857142857143,19.7
MATAGALPA,2014-08-03,2014-08-09,2014,45,24.37142857142857,12.3
NUEVA SEGOVIA,2014-08-03,2014-08-09,2014,89,25.285714285714285,14.9
REGION AUTONOMA DEL ATLANTICO SUR,2014-08-03,2014-08-09,2014,65,25.785714285714285,71.3
RIO SAN JUAN,2014-08-03,2014-08-09,2014,2,25.82857142857143,38.1
RIVAS,2014-08-03,2014-08-09,2014,15,26.67142857142857,47.1
ZELAYA CENTRAL,2014-08-03,2014-08-09,2014,16,24.914285714285715,50.9
BILWI,2014-08-10,2014-08-16,2014,15,26.52857142857143,41.4
BOACO,2014-08-10,2014-08-16,2014,146,25.085714285714285,10.1
CARAZO,2014-08-10,2014-08-16,2014,4,24.928571428571427,2.8
CHINANDEGA,2014-08-10,2014-08-16,2014,16,29.114285714285714,12.1
CHONTALES,2014-08-10,2014-08-16,2014,60,26.400000000000002,13.5
ESTELI,2014-08-10,2014-08-16,2014,26,24.357142857142858,12.6
GRANADA,2014-08-10,2014-08-16,2014,32,27.2,9.5
JINOTEGA,2014-08-10,2014-08-16,2014,79,21.942857142857143,6.3
LEON,2014-08-10,2014-08-16,2014,22,28.7,21.3
MADRIZ,2014-08-10,2014-08-16,2014,59,23.771428571428572,7.3999999999999995
MANAGUA,2014-08-10,2014-08-16,2014,65,28.271428571428572,5.8
MASAYA,2014-08-10,2014-08-16,2014,36,26.457142857142856,9.5
MATAGALPA,2014-08-10,2014-08-16,2014,64,24.07142857142857,6.3
NUEVA SEGOVIA,2014-08-10,2014-08-16,2014,98,24.185714285714287,18.4
REGION AUTONOMA DEL ATLANTICO SUR,2014-08-10,2014-08-16,2014,43,25.7,73.4
RIO SAN JUAN,2014-08-10,2014-08-16,2014,4,25.65714285714286,58.4
RIVAS,2014-08-10,2014-08-16,2014,31,26.442857142857143,29.5
ZELAYA CENTRAL,2014-08-10,2014-08-16,2014,26,24.62857142857143,53.5
BILWI,2014-08-17,2014-08-23,2014,9,26.7,38.8
BOACO,2014-08-17,2014-08-23,2014,110,24.914285714285715,16.4
CARAZO,2014-08-17,2014-08-23,2014,8,24.485714285714284,20.2
CHINANDEGA,2014-08-17,2014-08-23,2014,16,28.714285714285715,32.4
CHONTALES,2014-08-17,2014-08-23,2014,68,26.1,30.7
ESTELI,2014-08-17,2014-08-23,2014,42,24.285714285714285,10.1
GRANADA,2014-08-17,2014-08-23,2014,19,26.87142857142857,21.9
JINOTEGA,2014-08-17,2014-08-23,2014,85,21.742857142857144,11.4
LEON,2014-08-17,2014-08-23,2014,30,28.228571428571428,22.5
MADRIZ,2014-08-17,2014-08-23,2014,49,24.02857142857143,8
MANAGUA,2014-08-17,2014-08-23,2014,123,27.928571428571427,11.4
MASAYA,2014-08-17,2014-08-23,2014,48,26.1,21.9
MATAGALPA,2014-08-17,2014-08-23,2014,74,23.742857142857144,11.4
NUEVA SEGOVIA,2014-08-17,2014-08-23,2014,92,24.45714285714286,8
REGION AUTONOMA DEL ATLANTICO SUR,2014-08-17,2014-08-23,2014,37,25.614285714285714,62.6
RIO SAN JUAN,2014-08-17,2014-08-23,2014,11,25.271428571428572,71.8
RIVAS,2014-08-17,2014-08-23,2014,26,26.17142857142857,69.7
ZELAYA CENTRAL,2014-08-17,2014-08-23,2014,54,24.5,71.7
BILWI,2014-08-24,2014-08-30,2014,1,26.357142857142858,70
BOACO,2014-08-24,2014-08-30,2014,86,25.128571428571426,58.9
CARAZO,2014-08-24,2014-08-30,2014,22,24.128571428571426,50.3
CHINANDEGA,2014-08-24,2014-08-30,2014,18,26.571428571428573,100
CHONTALES,2014-08-24,2014-08-30,2014,111,25.95714285714286,73.4
ESTELI,2014-08-24,2014-08-30,2014,48,23.214285714285715,103.5
GRANADA,2014-08-24,2014-08-30,2014,17,26.84285714285714,52.6
JINOTEGA,2014-08-24,2014-08-30,2014,112,22.014285714285712,66.3
LEON,2014-08-24,2014-08-30,2014,38,26.014285714285712,113.7
MADRIZ,2014-08-24,2014-08-30,2014,38,23.914285714285715,56.300000000000004
MANAGUA,2014-08-24,2014-08-30,2014,142,27.02857142857143,45.699999999999996
MASAYA,2014-08-24,2014-08-30,2014,47,25.928571428571427,52.6
MATAGALPA,2014-08-24,2014-08-30,2014,97,23.82857142857143,66.3
NUEVA SEGOVIA,2014-08-24,2014-08-30,2014,93,24.642857142857142,54
REGION AUTONOMA DEL ATLANTICO SUR,2014-08-24,2014-08-30,2014,31,26.02857142857143,56.9
RIO SAN JUAN,2014-08-24,2014-08-30,2014,8,26.014285714285716,47.5
RIVAS,2014-08-24,2014-08-30,2014,20,26.47142857142857,52.1
ZELAYA CENTRAL,2014-08-24,2014-08-30,2014,37,25.085714285714285,54.1
BILWI,2014-08-31,2014-09-06,2014,5,26.1,107.1
BOACO,2014-08-31,2014-09-06,2014,67,24.285714285714285,19.2
CARAZO,2014-08-31,2014-09-06,2014,6,24.4,9.9
CHINANDEGA,2014-08-31,2014-09-06,2014,19,27.84285714285714,45.9
CHONTALES,2014-08-31,2014-09-06,2014,114,25.685714285714287,17.900000000000002
ESTELI,2014-08-31,2014-09-06,2014,62,23.214285714285715,59.5
GRANADA,2014-08-31,2014-09-06,2014,15,26.742857142857144,20.900000000000002
JINOTEGA,2014-08-31,2014-09-06,2014,59,21.214285714285715,64.60000000000001
LEON,2014-08-31,2014-09-06,2014,55,27.557142857142857,34.3
MADRIZ,2014-08-31,2014-09-06,2014,54,22.914285714285715,86
MANAGUA,2014-08-31,2014-09-06,2014,70,27.514285714285716,9.3
MASAYA,2014-08-31,2014-09-06,2014,48,25.857142857142858,20.900000000000002
MATAGALPA,2014-08-31,2014-09-06,2014,83,23.1,64.60000000000001
NUEVA SEGOVIA,2014-08-31,2014-09-06,2014,90,23.357142857142858,49.5
REGION AUTONOMA DEL ATLANTICO SUR,2014-08-31,2014-09-06,2014,29,25.285714285714285,108.89999999999999
RIO SAN JUAN,2014-08-31,2014-09-06,2014,7,25.5,42.6
RIVAS,2014-08-31,2014-09-06,2014,31,26.314285714285713,50.800000000000004
ZELAYA CENTRAL,2014-08-31,2014-09-06,2014,34,24.114285714285714,68.2
BILWI,2014-09-07,2014-09-13,2014,2,25.9,69.8
BOACO,2014-09-07,2014-09-13,2014,29,24.114285714285714,51.8
CARAZO,2014-09-07,2014-09-13,2014,14,23.942857142857143,25.5
CHINANDEGA,2014-09-07,2014-09-13,2014,23,26.942857142857143,104.5
CHONTALES,2014-09-07,2014-09-13,2014,101,25.599999999999998,48.6
ESTELI,2014-09-07,2014-09-13,2014,65,22.82857142857143,45.1
GRANADA,2014-09-07,2014-09-13,2014,5,26.428571428571427,38.9
JINOTEGA,2014-09-07,2014-09-13,2014,52,21.12857142857143,34.7
LEON,2014-09-07,2014-09-13,2014,45,26.67142857142857,68.8
MADRIZ,2014-09-07,2014-09-13,2014,50,22.914285714285715,37.7
MANAGUA,2014-09-07,2014-09-13,2014,55,27.04285714285714,34.8
MASAYA,2014-09-07,2014-09-13,2014,34,25.5,38.9
MATAGALPA,2014-09-07,2014-09-13,2014,54,22.914285714285715,34.7
NUEVA SEGOVIA,2014-09-07,2014-09-13,2014,77,23.37142857142857,32.8
REGION AUTONOMA DEL ATLANTICO SUR,2014-09-07,2014-09-13,2014,12,25.314285714285713,86.2
RIO SAN JUAN,2014-09-07,2014-09-13,2014,4,25.17142857142857,92
RIVAS,2014-09-07,2014-09-13,2014,20,26.185714285714287,92.39999999999999
ZELAYA CENTRAL,2014-09-07,2014-09-13,2014,35,24.214285714285715,67.7
BILWI,2014-09-14,2014-09-20,2014,0,26.014285714285716,68.7
BOACO,2014-09-14,2014-09-20,2014,39,24.099999999999998,56.699999999999996
CARAZO,2014-09-14,2014-09-20,2014,8,23.357142857142858,95.6
CHINANDEGA,2014-09-14,2014-09-20,2014,28,26.271428571428572,108.9
CHONTALES,2014-09-14,2014-09-20,2014,35,25.45714285714286,72.2
ESTELI,2014-09-14,2014-09-20,2014,37,22.32857142857143,56.5
GRANADA,2014-09-14,2014-09-20,2014,5,26.02857142857143,80.7
JINOTEGA,2014-09-14,2014-09-20,2014,26,20.97142857142857,37.4
LEON,2014-09-14,2014-09-20,2014,60,25.87142857142857,105.6
MADRIZ,2014-09-14,2014-09-20,2014,47,22.614285714285714,50.300000000000004
MANAGUA,2014-09-14,2014-09-20,2014,62,26.3,60
MASAYA,2014-09-14,2014-09-20,2014,38,25.042857142857144,80.7
MATAGALPA,2014-09-14,2014-09-20,2014,51,22.757142857142856,37.4
NUEVA SEGOVIA,2014-09-14,2014-09-20,2014,86,23.17142857142857,42.7
REGION AUTONOMA DEL ATLANTICO SUR,2014-09-14,2014-09-20,2014,19,25.214285714285715,101.4
RIO SAN JUAN,2014-09-14,2014-09-20,2014,3,25.2,98.8
RIVAS,2014-09-14,2014-09-20,2014,4,25.957142857142856,115.3
ZELAYA CENTRAL,2014-09-14,2014-09-20,2014,23,24.271428571428572,78.1
BILWI,2014-09-21,2014-09-27,2014,1,25.785714285714285,65.5
BOACO,2014-09-21,2014-09-27,2014,49,24.085714285714285,90.2
CARAZO,2014-09-21,2014-09-27,2014,4,23.314285714285713,81.10000000000001
CHINANDEGA,2014-09-21,2014-09-27,2014,50,25.814285714285713,168.1
CHONTALES,2014-09-21,2014-09-27,2014,78,25.242857142857144,101.7
ESTELI,2014-09-21,2014-09-27,2014,42,22.32857142857143,98.1
GRANADA,2014-09-21,2014-09-27,2014,3,25.957142857142856,94.60000000000001
JINOTEGA,2014-09-21,2014-09-27,2014,31,21.214285714285715,81.7
LEON,2014-09-21,2014-09-27,2014,53,25.357142857142858,157.4
MADRIZ,2014-09-21,2014-09-27,2014,55,22.67142857142857,104.89999999999999
MANAGUA,2014-09-21,2014-09-27,2014,194,26.12857142857143,80.89999999999999
MASAYA,2014-09-21,2014-09-27,2014,58,25.014285714285712,94.60000000000001
MATAGALPA,2014-09-21,2014-09-27,2014,40,22.87142857142857,81.7
NUEVA SEGOVIA,2014-09-21,2014-09-27,2014,94,23.285714285714285,106.1
REGION AUTONOMA DEL ATLANTICO SUR,2014-09-21,2014-09-27,2014,25,25.47142857142857,76.4
RIO SAN JUAN,2014-09-21,2014-09-27,2014,0,25.5,95.2
RIVAS,2014-09-21,2014-09-27,2014,6,25.914285714285715,100.7
ZELAYA CENTRAL,2014-09-21,2014-09-27,2014,27,24.442857142857143,58.5
BILWI,2014-09-28,2014-10-04,2014,1,27.099999999999998,22.5
BOACO,2014-09-28,2014-10-04,2014,42,25.085714285714285,21
CARAZO,2014-09-28,2014-10-04,2014,3,24.485714285714284,22.400000000000002
CHINANDEGA,2014-09-28,2014-10-04,2014,98,27.185714285714287,42.8
CHONTALES,2014-09-28,2014-10-04,2014,98,26.442857142857143,18
ESTELI,2014-09-28,2014-10-04,2014,51,23.428571428571427,8.7
GRANADA,2014-09-28,2014-10-04,2014,7,27.014285714285712,26.5
JINOTEGA,2014-09-28,2014-10-04,2014,21,21.957142857142856,7.7
LEON,2014-09-28,2014-10-04,2014,80,26.95714285714286,41.1
MADRIZ,2014-09-28,2014-10-04,2014,55,23.642857142857142,6.8999999999999995
MANAGUA,2014-09-28,2014-10-04,2014,215,27.45714285714286,14.2
MASAYA,2014-09-28,2014-10-04,2014,54,26.071428571428573,26.5
MATAGALPA,2014-09-28,2014-10-04,2014,49,23.757142857142856,7.7
NUEVA SEGOVIA,2014-09-28,2014-10-04,2014,73,24.185714285714287,9.1
REGION AUTONOMA DEL ATLANTICO SUR,2014-09-28,2014-10-04,2014,16,26.385714285714286,45.4
RIO SAN JUAN,2014-09-28,2014-10-04,2014,1,25.985714285714284,46.9
RIVAS,2014-09-28,2014-10-04,2014,21,26.685714285714287,52.1
ZELAYA CENTRAL,2014-09-28,2014-10-04,2014,35,25.4,28
BILWI,2014-10-05,2014-10-11,2014,3,24.814285714285713,242.9
BOACO,2014-10-05,2014-10-11,2014,44,23.414285714285715,139.7
CARAZO,2014-10-05,2014-10-11,2014,12,23.1,135.5
CHINANDEGA,2014-10-05,2014-10-11,2014,112,26.32857142857143,144.4
CHONTALES,2014-10-05,2014-10-11,2014,64,24.685714285714287,91.4
ESTELI,2014-10-05,2014-10-11,2014,66,22.15714285714286,94.9
GRANADA,2014-10-05,2014-10-11,2014,21,25.571428571428573,171.3
JINOTEGA,2014-10-05,2014-10-11,2014,30,20.271428571428572,99
LEON,2014-10-05,2014-10-11,2014,57,25.785714285714285,217.29999999999998
MADRIZ,2014-10-05,2014-10-11,2014,35,21.928571428571427,71.2
MANAGUA,2014-10-05,2014-10-11,2014,385,25.95714285714286,135.6
MASAYA,2014-10-05,2014-10-11,2014,58,24.657142857142855,171.3
MATAGALPA,2014-10-05,2014-10-11,2014,42,22.142857142857142,99
NUEVA SEGOVIA,2014-10-05,2014-10-11,2014,103,22.34285714285714,93.89999999999999
