adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-09-08,2019-09-14,2019,195,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-09-08,2019-09-14,2019,2625,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-09-08,2019-09-14,2019,404,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-09-08,2019-09-14,2019,399,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-09-08,2019-09-14,2019,207,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-09-08,2019-09-14,2019,107,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-09-08,2019-09-14,2019,140,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-09-08,2019-09-14,2019,330,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-09-08,2019-09-14,2019,92,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-09-15,2019-09-21,2019,31,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-09-15,2019-09-21,2019,146,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-09-15,2019-09-21,2019,408,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-09-15,2019-09-21,2019,302,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-09-15,2019-09-21,2019,126,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-09-15,2019-09-21,2019,471,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-09-15,2019-09-21,2019,242,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-09-15,2019-09-21,2019,282,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-09-15,2019-09-21,2019,341,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-09-15,2019-09-21,2019,217,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-09-15,2019-09-21,2019,2711,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-09-15,2019-09-21,2019,449,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-09-15,2019-09-21,2019,308,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-09-15,2019-09-21,2019,146,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-09-15,2019-09-21,2019,95,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-09-15,2019-09-21,2019,137,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-09-15,2019-09-21,2019,294,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-09-15,2019-09-21,2019,65,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-09-22,2019-09-28,2019,48,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-09-22,2019-09-28,2019,122,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-09-22,2019-09-28,2019,414,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-09-22,2019-09-28,2019,310,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-09-22,2019-09-28,2019,142,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-09-22,2019-09-28,2019,399,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-09-22,2019-09-28,2019,254,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-09-22,2019-09-28,2019,271,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-09-22,2019-09-28,2019,310,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-09-22,2019-09-28,2019,126,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-09-22,2019-09-28,2019,3858,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-09-22,2019-09-28,2019,508,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-09-22,2019-09-28,2019,346,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-09-22,2019-09-28,2019,164,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-09-22,2019-09-28,2019,110,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-09-22,2019-09-28,2019,146,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-09-22,2019-09-28,2019,328,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-09-22,2019-09-28,2019,86,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-39,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-09-29,2019-10-05,2019,44,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-09-29,2019-10-05,2019,141,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-09-29,2019-10-05,2019,435,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-09-29,2019-10-05,2019,318,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-09-29,2019-10-05,2019,112,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-09-29,2019-10-05,2019,328,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-09-29,2019-10-05,2019,342,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-09-29,2019-10-05,2019,282,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-09-29,2019-10-05,2019,411,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-09-29,2019-10-05,2019,166,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-09-29,2019-10-05,2019,2354,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-09-29,2019-10-05,2019,473,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-09-29,2019-10-05,2019,372,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-09-29,2019-10-05,2019,126,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-09-29,2019-10-05,2019,95,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-09-29,2019-10-05,2019,159,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-09-29,2019-10-05,2019,284,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-09-29,2019-10-05,2019,85,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-40,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-10-06,2019-10-12,2019,62,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-10-06,2019-10-12,2019,120,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-10-06,2019-10-12,2019,492,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-10-06,2019-10-12,2019,397,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-10-06,2019-10-12,2019,100,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-10-06,2019-10-12,2019,294,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-10-06,2019-10-12,2019,301,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-10-06,2019-10-12,2019,232,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-10-06,2019-10-12,2019,492,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-10-06,2019-10-12,2019,181,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-10-06,2019-10-12,2019,2139,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-10-06,2019-10-12,2019,499,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-10-06,2019-10-12,2019,243,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-10-06,2019-10-12,2019,110,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-10-06,2019-10-12,2019,61,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-10-06,2019-10-12,2019,110,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-10-06,2019-10-12,2019,446,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-10-06,2019-10-12,2019,61,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-41,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-10-13,2019-10-19,2019,96,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-10-13,2019-10-19,2019,148,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-10-13,2019-10-19,2019,388,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-10-13,2019-10-19,2019,494,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-10-13,2019-10-19,2019,89,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-10-13,2019-10-19,2019,366,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-10-13,2019-10-19,2019,378,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-10-13,2019-10-19,2019,323,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-10-13,2019-10-19,2019,688,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-10-13,2019-10-19,2019,162,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-10-13,2019-10-19,2019,2256,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-10-13,2019-10-19,2019,491,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-10-13,2019-10-19,2019,279,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-10-13,2019-10-19,2019,129,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-10-13,2019-10-19,2019,82,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-10-13,2019-10-19,2019,125,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-10-13,2019-10-19,2019,377,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-10-13,2019-10-19,2019,57,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-42,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-10-20,2019-10-26,2019,109,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-10-20,2019-10-26,2019,163,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-10-20,2019-10-26,2019,485,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-10-20,2019-10-26,2019,495,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-10-20,2019-10-26,2019,142,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-10-20,2019-10-26,2019,369,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-10-20,2019-10-26,2019,377,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-10-20,2019-10-26,2019,488,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-10-20,2019-10-26,2019,669,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-10-20,2019-10-26,2019,212,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2019-10-20,2019-10-26,2019,1548,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2019-10-20,2019-10-26,2019,487,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2019-10-20,2019-10-26,2019,242,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2019-10-20,2019-10-26,2019,150,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2019-10-20,2019-10-26,2019,101,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2019-10-20,2019-10-26,2019,129,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2019-10-20,2019-10-26,2019,430,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2019-10-20,2019-10-26,2019,75,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-43,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2019-10-27,2019-11-02,2019,100,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2019-10-27,2019-11-02,2019,150,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2019-10-27,2019-11-02,2019,417,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2019-10-27,2019-11-02,2019,426,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2019-10-27,2019-11-02,2019,154,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2019-10-27,2019-11-02,2019,382,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2019-10-27,2019-11-02,2019,530,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2019-10-27,2019-11-02,2019,404,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2019-10-27,2019-11-02,2019,755,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2019-10-27,2019-11-02,2019,162,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-44,PAHO
